major,subject_category,subject_details
항공서비스학과,전문교과Ⅱ,"커뮤니케이션, 비즈니스 영어"
항공운항과,공통과목,"수학, 영어, 과학, 교양"
항공운항과,일반선택과목,"수학ㆍ사회교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 정치와 법, , 영어교과 : 영어ⅠㆍⅡ, 영어회화, 영어 독해와 작문, 과학ㆍ교양교과 : 물리Ⅰ, 지구과학Ⅰ, 화학Ⅰ, 보건학, 논리학, 철학, 논술"
항공운항과,진로선택과목,"물리학Ⅱ, 융합과학, 수학탐구 과제, 기하, 사회문제 탐구, 공학일반, 실용영어, 진로영어, 고전과 윤리, 여행지리"
항공운항과,전문교과Ⅰ,"고급 물리학, 물리학 실험, 과학과제 연구, 심화수학ⅠㆍⅡ, 고급수학ⅠㆍⅡ, 심화영어ⅠㆍⅡ, 심화영어회화ⅠㆍⅡ"
항공운항과,전문교과Ⅱ,"항공기 일반, 항공기 실무 기초"
항공운항학과,공통과목,"수학, 영어, 과학, 교양"
항공운항학과,일반선택과목,"수학ㆍ사회교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 정치와 법, , 영어교과 : 영어ⅠㆍⅡ, 영어회화, 영어 독해와 작문, 과학ㆍ교양교과 : 물리Ⅰ, 지구과학Ⅰ, 화학Ⅰ, 보건학, 논리학, 철학, 논술"
항공운항학과,진로선택과목,"물리학Ⅱ, 융합과학, 수학탐구 과제, 기하, 사회문제 탐구, 공학일반, 실용영어, 진로영어, 고전과 윤리, 여행지리"
항공운항학과,전문교과Ⅰ,"고급 물리학, 물리학 실험, 과학과제 연구, 심화수학ⅠㆍⅡ, 고급수학ⅠㆍⅡ, 심화영어ⅠㆍⅡ, 심화영어회화ⅠㆍⅡ"
항공운항학과,전문교과Ⅱ,"항공기 일반, 항공기 실무 기초"
항공우주공학과,공통과목,"수학, 과학, 기술ㆍ가정"
항공우주공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
항공우주공학과,진로선택과목,"기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
항공우주공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 융합과학탐구, 과학과제연구"
항공우주공학과,전문교과Ⅱ,"공업 일반, 기계 일반, 기계 제도, 항공기 일반, 항공기 실무 기초, 항공기 기체 제작, 프로그래밍, 자료구조"
문헌정보학과,공통과목,"국어, 수학, 생활ㆍ교양, 영어"
문헌정보학과,일반선택과목,"국어교과 : 언어와 매체, 독서, 문학, 화법과 작문, 수학교과 : 확률과 통계, 수학Ⅰ, 수학Ⅱ, 생활ㆍ교양교과 : 정보, 영어Ⅰ, 철학, 교육학, 심리학, 종교학, 논리학"
문헌정보학과,진로선택과목,"실용 국어, 심화 국어, 고전 읽기, 사회문제 탐구, 기하, 수학과제 탐구"
문헌정보학과,전문교과Ⅰ,"사회탐구 방법, 사회과제 연구, 문학과 매체, 정보과학"
문헌정보학과,전문교과Ⅱ,정보처리와 관리
사진영상학과,공통과목,"미술, 윤리"
사진영상학과,일반선택과목,"예술교과 : 미술, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
사진영상학과,진로선택과목,"미술 창작, 미술 감상과 비평"
사진영상학과,전문교과Ⅰ,"미술 이론, 미술사, 드로잉, 미술 전공 실기"
사진영상학과,전문교과Ⅱ,"디자인 일반, 시각 디자인, 색채 관리"
사진과,공통과목,"미술, 윤리"
사진과,일반선택과목,"예술교과 : 미술, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
사진과,진로선택과목,"미술 창작, 미술 감상과 비평"
사진과,전문교과Ⅰ,"미술 이론, 미술사, 드로잉 미술 전공 실기"
사진과,전문교과Ⅱ,"디자인 일반, 시각디자인, 색체 관리"
예술학과,공통과목,"미술, 윤리"
예술학과,일반선택과목,"예술교과 : 미술, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
예술학과,진로선택과목,"미술 창작, 미술 감상과 비평"
예술학과,전문교과Ⅰ,"미술 이론, 미술사, 드로잉, 미술 전공 실기"
예술학과,전문교과Ⅱ,"디자인 일반, 시각 디자인, 색채 관리"
가족복지과,공통과목,"사회, 생활ㆍ교양"
가족복지과,일반선택과목,"사회교과 : 사회ㆍ문화, 생활과 윤리, 윤리와 사상, 생활ㆍ교양교과 : 철학, 논리학, 심리학, 교육학"
가족복지과,진로선택과목,사회문제 탐구
가족복지과,전문교과Ⅰ,"지역 이해, 세계 문제와 미래 사회, 현대 세계의 변화, 사회 탐구 방법 및 사회과제 연구"
가족복지과,전문교과Ⅱ,"사무 행정, 인간 발달, 아동 복지, 복지 서비스의 기초, 대인 복지 서비스"
노인복지학과,공통과목,"사회, 생활ㆍ교양"
노인복지학과,일반선택과목,"사회교과 : 한국지리, 정치와 법, 사회ㆍ문화, 경제, 생활과 윤리, 생활ㆍ교양교과 : 철학, 논리학, 심리학, 교육학, 보건"
노인복지학과,진로선택과목,사회문제 탐구
노인복지학과,전문교과Ⅰ,"지역 이해, 세계 문제와 미래 사회, 현대 세계의 변화, 사회 탐구 방법 및 사회과제 연구"
노인복지학과,전문교과Ⅱ,"사무 행정, 인간 발달, 아동 복지, 복지 서비스의 기초, 대인 복지 서비스"
유아교육과,공통과목,"국어, 영어, 사회, 윤리"
유아교육과,일반선택과목,"사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
유아교육과,진로선택과목,"음악 연주, 미술 창작"
유아교육과,전문교과Ⅰ,"합창, 스포츠 개론, 체조 운동, 연극의 이해, 문예 창작 입문"
유아교육과,전문교과Ⅱ,"인간 발달, 영ㆍ유아 놀이지도, 아동 생활지도, 아동 복지"
유아교육학과,공통과목,"국어, 영어, 사회, 윤리"
유아교육학과,일반선택과목,"사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
유아교육학과,진로선택과목,"음악 연주, 미술 창작"
유아교육학과,전문교과Ⅰ,"합창, 스포츠 개론, 체조 운동, 연극의 이해, 문예 창작 입문"
유아교육학과,전문교과Ⅱ,"인간 발달, 영ㆍ유아 놀이지도, 아동 생활지도, 아동 복지"
청소년지도학과,공통과목,"사회, 생활ㆍ교양"
청소년지도학과,일반선택과목,"사회교과 : 사회ㆍ문화, 생활과 윤리, 윤리와 사상, 생활ㆍ교양교과 : 철학, 논리학, 심리학, 교육학"
청소년지도학과,진로선택과목,사회문제 탐구
청소년지도학과,전문교과Ⅰ,"지역 이해, 세계 문제와 미래 사회, 사회 탐구 방법 및 사회과제 연구, 정보과학"
청소년지도학과,전문교과Ⅱ,"커뮤니케이션, 인간 발달, 아동 복지, 빅데이터 분석"
특수교육학과,공통과목,"영어, 윤리"
특수교육학과,일반선택과목,"영어교과 : 영어, 체육ㆍ예술교과 : 음악, 미술, 연극, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
특수교육학과,진로선택과목,"음악 연주, 미술 창작"
특수교육학과,전문교과Ⅰ,"합창, 스포츠 개론, 체조 운동"
특수교육학과,전문교과Ⅱ,"간호의 기초, 인체 구조와 기능"
산업안전과,공통과목,"수학, 과학, 기술ㆍ가정"
산업안전과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ. 생명과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
산업안전과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 생명과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
산업안전과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 생명과학, 생명과학 실험, 정보과학, 융합과학 탐구, 과학과제연구, 생태와 환경"
산업안전과,전문교과Ⅱ,"환경 화학 기초, 산업 안전 보건 기초"
안전공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
안전공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 생활과 윤리, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
안전공학과,진로선택과목,"실용수학, 기하, 경제수학, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생명과학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반, 사회문제 탐구"
안전공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 생명과학, 생명과학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 융합과학탐구, 과학과제연구, 생태와 환경, 지역 이해, 사회과제 연구"
안전공학과,전문교과Ⅱ,"환경 화학 기초, 인간과 환경, 환경 생태 관리, 수질 관리, 대기 관리, 폐기물 관리"
화학공업과,공통과목,"수학, 과학, 기술ㆍ가정"
화학공업과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계 , 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
화학공업과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 공학 일반"
화학공업과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 과학과제연구"
화학공업과,전문교과Ⅱ,"공업 일반, 공업 화학, 제조 화학, 화학 분석, 석유 화학 제품"
환경공업과,,"수학, 사회, 과학, 기술ㆍ가정"
환경공업과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
환경공업과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생명과학Ⅱ, 생활과 과학, 융합과학, 공학 일반, 사회문제 탐구"
환경공업과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 화학, 화학 실험, 고급 생명과학, 생명과학실험, 융합 과학 탐구, 과학과제연구, 생태와 환경, 지역 이해, 세계 문제와 미래 사회"
환경공업과,전문교과Ⅱ,"인간과 환경, 산업 안전 보건 기초, 환경 생태 관리"
생명공학과,공통과목,"수학, 과학, 기술ㆍ가정"
생명공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 화학Ⅰ, 생명과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
생명공학과,진로선택과목,"기하, 수학과제 탐구, 화학Ⅱ, 생명과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
생명공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 화학, 화학 실험, 고급 생명과학, 생명과학 실험, 정보과학, 융합과학탐구, 과학과제연구, 생태와 환경"
생명공학과,전문교과Ⅱ,인간과 환경
생명과학과,공통과목,"과학, 윤리, 교양, 수학"
생명과학과,일반선택과목,"과학교과 : 화학Ⅰ, 생명과학Ⅰ, 사회교과 : 생활과 윤리, 사회문화, 윤리와 사상, 교양교과 : 환경, 보건학, 철학, 생활과 창의성, 논술"
생명과학과,진로선택과목,"생명과학Ⅱ, 융합과학, 생활과 과학, 화학Ⅱ, 농업생명과학, 사회문제 탐구"
생명과학과,전문교과Ⅰ,"고급 생명과학, 생명과학 실험, 과학과제연구, 융합과학 탐구, 생태와 환경, 정보과학, 사회탐구 방법"
생명과학과,전문교과Ⅱ,"생명공학 기술, 인간과 환경"
동양화과,공통과목,"미술, 윤리"
동양화과,일반선택과목,"예술교과 : 미술, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
동양화과,진로선택과목,"미술 창작, 미술 감상과 비평"
동양화과,전문교과Ⅰ,"미술 이론, 미술사, 드로잉 미술 전공 실기"
동양화과,전문교과Ⅱ,"디자인 일반, 시각디자인, 색체 관리"
회화학과,공통과목,"미술, 윤리"
회화학과,일반선택과목,"예술교과 : 미술, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
회화학과,진로선택과목,"미술 창작, 미술 감상과 비평"
회화학과,전문교과Ⅰ,"미술 이론, 미술사, 드로잉 미술 전공 실기"
회화학과,전문교과Ⅱ,"디자인 일반, 시각디자인, 색체 관리"
관광경영과,공통과목,"사회, 생활ㆍ교양"
관광경영과,일반선택과목,"사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 생활과 윤리, 생활ㆍ교양교과 : 환경"
관광경영과,진로선택과목,"실용 수학, 여행지리, 사회문제 탐구"
관광경영과,전문교과Ⅰ,"정보과학, 생태와 환경, 지역 이해, 비교 문화, 세계 문제와 미래 사회, 사회 탐구 방법 및 사회과제 연구"
관광경영과,전문교과Ⅱ,"커뮤니케이션, 비즈니스 영어, 마케팅과 광고, 빅데이터 분석"
관광통역과,공통과목,"영어, 사회, 교양"
관광통역과,일반선택과목,"영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ"
관광통역과,진로선택과목,"실용 영어, 영어권 문학, 진로 영어, 영미 문학 읽기, 사회문제 탐구, 고전과 윤리, 여행지리"
관광통역과,전문교과Ⅰ,"심화 영어, 심화 영어 회화, 심화 영어 독해, 심화 영어 작문, 세계 문제와 미래 사회, 국제 관계와 국제기구, 사회과제 연구"
문화관광과,공통과목,"사회, 생활ㆍ교양"
문화관광과,일반선택과목,"사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 생활과 윤리, 생활ㆍ교양교과 : 환경"
문화관광과,진로선택과목,"실용 수학, 여행지리, 사회문제 탐구"
문화관광과,전문교과Ⅰ,"정보과학, 생태와 환경, 지역 이해, 비교 문화, 세계 문제와 미래 사회, 사회 탐구 방법 및 사회과제 연구"
문화관광과,전문교과Ⅱ,"커뮤니케이션, 비즈니스 영어, 마케팅과 광고, 빅데이터 분석"
항해학과,공통과목,"수학, 과학, 기술ㆍ가정"
항해학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
항해학과,진로선택과목,"기하, 수학과제 탐구, "
항해학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험,, 정보과학, 융합과학탐구, 과학과제연구"
항해학과,전문교과Ⅱ,"기계 제도, 기초 제도, 선박 구조, 선박 건조, 해양의 이해, 해양 정보 관리"
섬유공학과,공통과목,"수학, 과학, 기술ㆍ가정"
섬유공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
섬유공학과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 생명과학Ⅱ, 공학 일반"
섬유공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 생명과학, 생명과학 실험,생태와 환경, 과학과제연구"
섬유공학과,전문교과Ⅱ,"공업 일반, 화학 일반, 재료 일반, 석유화학 제품"
의류ㆍ의상학과,공통과목,"예술, 생활ㆍ교양, 사회, 과학, 영어"
의류ㆍ의상학과,일반선택과목,"예술ㆍ과학교과 : 미술, 화학Ⅰ, 생활ㆍ교양교과 : 기술가정, 심리학, 보건학, 철학, 인문학적 감성과 역사 이해, 정보, 사회교과 : 사회문화, 경제, 생활과 윤리, 세계사, 동아시아사"
의류ㆍ의상학과,진로선택과목,"미술 감상과 비평, 미술 창작, 사회문제 탐구, 여행지리, 고전과 윤리, 가정 과학, 화학Ⅱ, 융합과학, 생활과 과학, 진로영어"
